Customer ID,Recency,Frequency,Monetary,cluster,segments,score
18168,70,4,180.0,2,Churn,3
18169,62,1,202.65,1,Loss,2
18170,114,3,326.77000000000004,2,Churn,3
18171,1,5,246.262,4,Loyalist,5
18172,6,20,378.08399999999995,4,Loyalist,5
18173,69,4,526.71,2,Churn,3
18174,302,1,104.0,1,Loss,2
18177,122,6,223.57000000000002,2,Churn,3
18178,250,3,430.05333333333334,0,Potential Loss,1
18179,11,6,298.8616666666667,4,Loyalist,5
18180,2,6,307.2916666666667,4,Loyalist,5
18181,26,1,382.7999999999999,3,Potential,4
18183,69,2,316.035,0,Potential Loss,1
18184,17,1,49.8,3,Potential,4
18185,251,1,304.25,0,Potential Loss,1
18188,17,3,667.0133333333332,2,Churn,3
18189,79,2,545.1200000000001,0,Potential Loss,1
18190,194,2,142.23000000000002,1,Loss,2
18191,263,1,207.79999999999998,1,Loss,2
18192,73,1,957.9699999999995,0,Potential Loss,1
18193,167,1,243.76000000000005,1,Loss,2
18194,84,1,973.8399999999999,0,Potential Loss,1
18196,216,2,344.56500000000005,0,Potential Loss,1
18198,73,17,319.15058823529415,2,Churn,3
18200,108,1,163.79999999999998,1,Loss,2
18202,201,3,465.66333333333324,0,Potential Loss,1
18203,218,1,160.41999999999996,1,Loss,2
18204,73,3,664.5666666666666,0,Potential Loss,1
18205,76,2,258.68,0,Potential Loss,1
18209,30,1,139.10000000000002,3,Potential,4
18210,11,6,436.89666666666676,4,Loyalist,5
18211,27,5,120.01400000000001,2,Churn,3
18212,328,1,248.42000000000007,1,Loss,2
18213,238,1,232.48000000000002,1,Loss,2
18215,32,1,299.34000000000003,3,Potential,4
18216,122,1,481.7500000000001,0,Potential Loss,1
18217,61,2,310.875,0,Potential Loss,1
18218,6,2,331.04,3,Potential,4
18219,45,8,209.96375000000003,2,Churn,3
18220,228,1,305.28,0,Potential Loss,1
18221,6,5,208.32200000000003,4,Loyalist,5
18222,124,1,443.0,0,Potential Loss,1
18223,41,13,460.2192307692309,2,Churn,3
18224,265,1,158.95000000000002,1,Loss,2
18225,23,11,498.10181818181815,4,Loyalist,5
18226,33,11,475.2772727272728,2,Churn,3
18227,189,1,93.75,1,Loss,2
18228,58,2,389.95000000000005,0,Potential Loss,1
18229,1,18,367.98333333333335,4,Loyalist,5
18230,11,7,401.45714285714286,4,Loyalist,5
18231,194,5,416.6540000000001,2,Churn,3
18232,83,4,148.2425,2,Churn,3
18233,327,1,440.0,0,Potential Loss,1
18235,33,3,598.8266666666667,2,Churn,3
18236,61,6,147.04000000000005,2,Churn,3
18237,3,5,197.42000000000002,4,Loyalist,5
18239,220,4,280.87750000000005,2,Churn,3
18240,48,1,422.58000000000004,0,Potential Loss,1
18241,11,17,121.9464705882353,4,Loyalist,5
18242,67,4,558.1225000000002,2,Churn,3
18245,6,6,366.8883333333334,4,Loyalist,5
18246,25,2,298.05,3,Potential,4
18248,94,2,402.01,0,Potential Loss,1
18249,19,1,95.34,3,Potential,4
18250,312,1,349.27,0,Potential Loss,1
18251,89,1,4314.72,0,Potential Loss,1
18252,52,2,263.3349999999999,3,Potential,4
18255,32,1,103.3,1,Loss,2
18257,41,8,292.20375000000007,2,Churn,3
18259,26,2,981.1500000000001,0,Potential Loss,1
18260,101,5,482.5000000000001,2,Churn,3
18261,45,2,162.12,3,Potential,4
18262,142,1,149.48000000000002,1,Loss,2
18263,27,3,404.3866666666667,2,Churn,3
18265,74,2,400.755,0,Potential Loss,1
18268,136,1,25.5,1,Loss,2
18270,268,2,141.57500000000002,1,Loss,2
18272,4,6,513.0966666666668,4,Loyalist,5
18273,152,3,68.0,1,Loss,2
18274,91,1,175.92000000000002,1,Loss,2
18276,45,1,335.86,0,Potential Loss,1
18277,1,1,110.38,3,Potential,4
18278,75,1,173.90000000000003,1,Loss,2
18280,161,1,180.60000000000002,1,Loss,2
18281,5,1,80.82000000000001,3,Potential,4
18282,217,2,89.025,1,Loss,2
18283,11,16,130.55812500000005,4,Loyalist,5
18287,1,3,612.4266666666666,4,Loyalist,5
